ads,satis,contact,econ1,econ2
50.62182834,11.43486527,30.98015466,10.15131444,519.9555668
64.84581136,9.544586148,31.17474562,11.85575309,503.5751619
49.96464396,5.745518091,30.52139655,12.06718702,523.2888601
54.12272406,9.843385881,30.30941302,15.59350822,441.0020933
40.41231067,14.47791807,31.32265846,6.20372531,532.9796799
38.56447077,10.36474589,29.20551767,8.346709063,467.5712892
34.20646531,5.652651541,30.25626544,8.363712587,525.3690071
48.66209952,10.45883439,31.10738715,9.946590859,494.3039353
39.15492549,8.84198515,30.41381598,6.751459006,537.5449707
35.2413516,7.639287131,31.64586536,6.08464848,480.3249169
56.91139833,7.298924216,27.70797427,10.23003041,495.8762004
57.33714906,12.22069973,31.44254576,10.72893019,550.2772898
50.34508184,12.8370777,29.86647928,7.836665519,531.5349058
38.95686912,13.70040041,30.45271996,9.725340827,588.0168838
47.72079068,10.92276068,29.90825642,8.275267712,534.2713409
77.56977628,10.58015433,30.45015878,8.460890927,418.1266435
52.34210204,11.77240448,31.83517431,10.90283827,447.0976413
53.40899627,10.92837694,28.89760329,15.73544865,456.4626243
50.35799699,6.63483841,29.19390939,3.609791396,490.4292907
53.00987253,9.294225305,29.61984704,5.743754003,468.9441364
41.46956055,7.947620858,29.06866957,15.6839068,514.6898319
46.20158731,7.562183927,28.63541072,11.53100896,480.5657906
58.922685,8.939991904,29.43372474,12.3400099,490.9648055
39.6634218,11.06377228,31.20210505,6.404620765,422.3955229
42.68533884,10.69132091,31.36903626,9.811745741,517.9093295
68.27901883,10.52971286,28.75001021,11.47237875,487.8980605
48.20760027,10.08899906,30.46428336,9.914838278,483.4264747
44.25031101,6.811112893,29.94215157,12.3701925,564.7547709
51.2124454,10.5491916,28.21830808,8.577265685,410.8158229
59.05119631,8.947727826,31.67208018,12.11224308,530.3275774
50.06849977,10.70163709,30.48025917,6.160787316,472.310562
43.64331356,11.36203487,29.04626075,12.65027266,497.5655818
58.78300327,6.565069399,29.9691785,5.269265191,514.8425965
67.77333651,8.092402585,30.22420751,10.14140508,527.0235896
57.61990265,7.591768371,29.53794622,4.322463523,457.0674609
66.92051794,11.6248831,29.55212172,8.555292962,475.6538578
35.19999357,9.84982984,30.02043868,6.442800861,444.1316161
68.17623217,6.875792322,27.19450984,14.96489814,508.1239201
32.85217878,9.437388607,29.03216029,11.80166171,483.3997963
29.70786094,12.27793171,28.32604441,3.428227622,507.8793874
52.97055565,8.693117578,30.09868376,9.971750797,551.8591895
44.00446879,11.51163691,30.21284752,14.37166778,503.9889908
48.38932572,10.21636083,28.15589307,7.991997241,482.9233745
52.51130228,10.51602042,28.89242777,5.86201837,456.7368862
48.04622883,8.3677934,28.00274552,9.442093445,610.8997058
49.63590171,11.81726346,29.77735977,13.84957108,500.4195101
44.43456387,12.04811243,29.37917616,8.558534919,420.7823235
38.12242154,11.80295524,30.49892216,6.920791763,546.8550339
49.68378157,10.33668676,29.82672146,15.80955117,498.1307693
45.47980371,11.32104838,28.23936745,9.857259512,539.6925586
32.89078452,10.45477478,30.0078464,8.967041561,532.013072
40.74770676,10.98467073,32.9915667,13.22253576,510.2843022
41.40349231,11.29006751,31.13681978,8.375782057,513.3463075
47.55885287,9.401937428,30.04115139,8.039860553,522.5445732
58.10298626,9.157298199,31.19886112,9.507973765,472.1438001
52.5729659,12.37292709,30.25255391,13.67078235,449.863977
35.16049531,10.2830108,29.45388061,11.54190996,486.9788939
49.72853486,11.88859453,29.18922054,10.98831357,408.2371893
57.66193869,8.581414922,30.81635273,12.04084335,541.9415276
41.33714256,10.99473696,30.1126693,12.84380204,500.2874627
57.55793725,11.02049025,30.16629948,9.126360095,464.5266055
44.96485656,7.391651854,30.4142785,10.07138248,450.3900511
66.29490898,6.444808553,30.58112941,10.33782768,487.035508
75.66896169,7.545165144,29.93446986,12.15680594,496.4847854
55.14040167,8.787153097,28.7519056,13.23983232,504.6826957
63.45264809,10.72096789,28.94440149,8.58573719,522.4690271
30.63611863,9.358410531,29.68143393,12.98156776,495.9025181
53.98539844,4.824327864,29.67307598,8.624647593,494.1728364
46.56050671,9.073590224,30.6110557,10.61002894,448.6667189
49.61227773,12.10232274,31.20548582,6.917662928,512.8633848
41.83664635,11.3287407,30.99042202,7.448349551,523.6984979
40.63006253,13.19496478,30.93127447,12.00006059,578.0858709
70.86783904,11.11625351,29.82584076,13.62253809,549.3133317
44.27197365,12.35232789,30.41320103,9.811448429,384.5522844
62.31410393,10.66933124,31.00514985,12.25218114,494.5262166
52.13328589,6.299232791,30.77685022,8.685135889,573.1265162
55.88235597,9.179285499,32.6456563,13.84709179,510.053316
32.30503786,7.476124443,31.80021,7.89572517,503.0567592
31.50810042,6.656044839,29.15038126,7.420440643,516.5994131
57.3307246,8.846614953,29.96455701,8.097163772,505.713984
54.83985343,8.600370135,29.05574198,12.92359013,527.9081926
43.37655958,11.17189844,30.5955727,9.902828372,471.3658417
64.24694029,8.230848509,28.6927366,8.236126989,482.648545
53.4976818,10.24820823,31.87619583,7.025710194,569.7503035
32.93084607,8.575370704,32.40001106,8.582974128,439.551777
57.56592194,10.6183972,29.52968611,8.059258205,565.1229832
53.5946925,7.239010025,30.22513299,6.51324839,489.9049037
55.00625565,11.63905388,29.58891176,12.67813207,543.9693596
35.48444553,8.322471211,29.60175142,8.298717196,501.8865458
49.50721609,8.044856782,29.27847595,8.829124943,451.8608969
59.6662522,7.830962311,28.11943996,9.020811364,494.6284885
40.59886765,10.21837297,31.295914,4.182537008,495.4780251
44.74611058,8.869180187,30.66473836,10.67786689,500.033063
48.37921776,7.414980631,29.89272628,11.60915924,538.9561343
53.40843028,11.66116759,28.65233511,12.03399554,443.3120877
60.36650723,8.393724778,31.9315014,13.85516085,460.0194026
45.08123324,12.08184264,30.27172149,6.178248916,568.2911294
45.55509626,8.589434353,29.69181536,13.86029442,584.9937809
45.4351243,7.712991297,31.58424017,11.13427115,546.0207707
40.78988238,11.02342525,31.75550164,13.80605789,475.5563848
58.61009906,10.02252038,31.82245881,9.650017023,501.7012715
41.98524171,7.64323445,31.92221765,11.24687123,419.5365863
44.52112289,7.030489982,29.93014118,6.022113681,501.6681015
56.50354688,12.34916235,30.8101599,11.92378652,442.181216
62.73735174,10.1457761,30.02890222,11.895856,399.0411536
56.76332481,6.056551562,28.71361216,14.78507092,453.6416184
65.53591808,5.827123176,30.86005932,11.33408576,447.3357855
53.59551944,8.816003181,29.51363429,8.651835944,496.6181307
54.4726514,9.987466176,29.92792459,8.696645676,481.3187562
34.48856808,9.856227602,30.35212522,11.79015201,500.6003576
63.77675859,7.556148086,28.54775088,10.08038976,546.48786
43.00687695,13.48690273,28.10337719,8.782179566,540.007353
52.57379796,8.238874458,30.9706036,6.806986091,518.4882446
29.49544579,12.00305205,28.08709718,8.98978359,461.4780331
52.39289862,8.890468648,28.46178288,13.99563919,469.9879048
33.56317737,10.51306572,29.30170839,13.02487973,463.7273678
45.42318448,10.88999811,31.44420947,19.16073983,523.8376571
58.30831923,11.36758677,30.72385451,13.3568766,534.5953777
50.27929957,11.55241983,28.9204028,12.21396874,490.2646286
39.98263116,11.40568671,30.03662748,14.19908392,550.7670926
43.77451004,13.78097305,31.17681932,8.125749346,432.316675
54.55025157,5.483037982,30.04720707,4.144582871,558.384456
48.01297983,10.01271715,30.48872329,9.798826871,465.2201859
70.72585313,8.312858599,29.28275759,7.778434735,426.8251138
54.94645186,8.303053844,29.01870659,12.93879452,453.8204297
49.49202521,9.698404035,29.07743634,9.557869756,510.302826
52.43926282,11.02446341,29.47993571,11.56652094,473.6472112
49.62060198,9.031782224,29.84418564,14.61677169,529.7337665
72.64724733,8.817524223,29.02800397,14.46324855,511.3518306
48.85535944,9.387785483,29.63515371,10.97093418,445.8997054
59.4103574,10.02994505,28.8734369,6.579112952,498.7442513
37.63124053,9.213853071,28.08211233,7.192890304,506.5333622
49.16652732,10.63773035,30.24205692,8.090972477,551.1333531
52.85247661,8.153180687,30.44268448,7.943189054,507.0272348
58.46630004,9.457414004,29.56669831,12.24119871,459.0771038
62.35191815,9.978219687,28.43924264,12.62023601,556.9485208
37.20821438,13.15353555,27.90616753,12.71961743,518.0194964
64.22146948,9.266185405,31.09121208,11.57178999,471.2302528
57.70912116,10.2759722,30.06691975,7.870876685,464.4126002
49.69769449,9.15889352,30.35051475,7.21717073,451.1885475
68.83103297,9.581435696,30.16022106,9.680055121,594.1412987
39.92937066,9.013615031,29.59199925,14.5408224,510.2390587
60.27009187,7.096642755,30.6015984,13.31643592,509.6460023
54.72951358,8.425215623,31.07547512,9.27927648,509.5398684
66.23982761,9.648527927,30.59459991,8.49892955,475.6318196
58.72770628,8.51352827,30.35501428,8.099954675,559.967877
46.40574119,8.236515729,30.25209543,6.716407581,463.6497301
52.70575179,6.465409582,31.83851256,7.820822841,504.5349121
49.83870826,7.56546267,29.35203914,8.017565895,524.4493608
56.76492814,7.85335066,30.4349529,5.254785267,527.6376756
59.01003229,4.398684941,29.0905106,10.42054583,491.4846464
43.58827587,9.393904153,30.1718199,11.13013817,553.5633081
63.46835409,9.024861682,30.62570048,9.965167957,547.9748346
58.16675547,13.401307,28.89271517,6.604968426,456.2282005
63.87224139,9.749916506,30.42423407,15.0173527,490.7160271
34.92158359,8.150571806,30.89562617,7.39777719,482.8524899
60.31185319,12.12147758,30.25174093,16.19790959,536.7599833
28.72713935,8.42411652,29.68001212,7.987960784,522.1896504
43.39979433,10.7831733,29.53593506,14.38105761,570.6339717
37.67515302,10.51732074,29.91389515,10.50579364,418.5928179
48.78761573,12.7064681,30.49588805,6.353944556,463.980137
49.98383055,12.64723499,29.49284679,16.11481131,397.0871884
38.36796587,8.769260783,30.46352118,5.303665556,438.0228838
54.43461821,12.40299589,30.07261452,8.436441917,462.2266998
58.08013677,7.748115346,30.02700488,13.56480437,584.2182715
73.09879603,9.025079076,29.56117398,14.17414057,476.8169629
61.88805329,11.53295521,27.93244441,9.739757165,572.6892743
39.27575236,11.63072245,30.11630823,5.640355361,458.6387461
56.73245347,9.093209634,29.95592056,6.620840598,498.4705556
46.71149635,9.651282216,28.18144875,11.29196608,473.9344926
45.02670836,8.627408089,28.94029381,12.40416223,582.5556178
54.21583918,10.66233876,28.44539879,10.91073279,432.9347911
53.43542611,11.36599141,29.84943207,9.957269869,396.0028554
60.4047257,6.204647357,29.68261186,13.63311324,497.7826309
58.28977679,13.50932091,29.40232006,9.059221132,450.7624987
35.77862818,9.261028138,29.9035252,10.44218371,516.2186581
51.66204224,12.07120292,30.36757199,13.32362512,412.5685064
62.04683946,11.99617305,30.35286288,13.73656443,558.5424851
57.37978414,11.61590138,30.85187466,3.183763174,428.7150418
45.52163105,10.46356123,29.18336491,5.873515942,484.3240489
61.14321127,7.071157257,30.03094704,8.13359395,587.4347003
52.54923268,14.5854397,28.80574209,8.096030335,536.6557195
38.17369795,9.656358501,30.73509448,8.932536765,590.0985297
37.70767876,10.7686694,29.52909373,8.959727113,541.9449317
46.5476531,5.448816195,30.41104186,9.738955243,521.2640002
55.51674866,11.0300779,31.0485299,16.91255444,502.8391242
67.72490334,8.85691403,29.90838178,13.57381912,480.8993853
52.35812591,7.382033855,31.71222074,7.646982586,456.1986469
54.44195663,6.791468569,28.34474994,10.36559788,554.0423942
41.38747033,12.42349338,29.37684697,7.065602104,555.3408306
59.13520064,11.7503594,30.76184274,8.25833464,498.5354049
59.52715647,9.439840183,30.6986632,12.74917567,493.5831216
27.36877599,10.28513307,30.12807991,9.712156803,471.2254796
43.72728057,9.409226959,28.77556591,12.13681232,480.8435604
66.46256165,9.053770681,30.9409128,7.910831562,528.5673147
55.58160518,8.847107245,31.09963515,9.326381575,482.316972
38.80521993,13.44748835,30.29274777,11.53035972,438.7466157
45.8049107,12.38037634,30.4333823,13.80941677,473.1394642
58.67036209,10.38760387,30.7197757,9.148071739,437.8438775
48.56511769,7.391372509,30.79072477,8.261972977,467.5977423
37.08759997,10.5305835,28.03809576,9.373901354,464.7513045
58.00010618,15.05366493,29.82386704,12.73749631,578.45344
51.09306955,9.349539184,32.08778622,15.93282398,552.4950189
41.42119221,6.895610584,29.06301965,6.209043051,551.8349865
71.12137319,8.845335905,30.07159432,8.800084987,473.3178273
44.825899,9.450668548,28.87901897,11.57974317,546.8589861
52.44110985,10.68561644,31.98264735,7.641170636,543.5586396
51.58089758,5.530907696,30.07276098,9.913688799,460.9861311
45.21479156,7.334642659,30.08419539,8.604749091,462.5304665
52.38211627,15.33960401,31.79850496,11.73678057,606.2970946
30.67447051,9.190284806,29.36867578,4.451319716,495.3146163
51.86786655,11.15217478,30.21764917,11.24692289,496.5678426
50.52866621,10.26878872,29.36129278,11.39390374,498.1948751
43.99942579,10.19522934,30.04229705,8.224970668,410.5823602
47.05611182,11.96350167,30.79054842,15.02020272,458.2945039
48.55413665,6.731859878,28.92357337,10.61078886,574.683094
68.7315207,7.654126221,28.16332873,6.293712404,553.5792823
61.29792211,9.820199886,29.302685,18.12397711,524.8637263
29.50358993,10.50067155,29.42246304,3.666876025,488.4436853
56.43369072,11.75953493,31.52770208,10.01864759,548.7255621
54.67242032,9.735642389,28.03795168,4.161373643,458.8016485
30.94947274,10.28949568,30.92266656,12.56354554,511.8761357
66.51278173,10.49374811,29.17525704,12.44106599,492.200462
54.80005212,14.15595756,30.54309557,11.15085734,432.0430025
48.85823049,12.37095747,30.73123611,8.889613458,582.1582234
61.0780138,8.356853702,30.73599939,14.3678895,506.1981229
47.68447764,13.99216132,28.65641664,9.776324815,479.1748417
39.44308476,7.723553556,30.18254207,7.629071001,534.5563586
55.07365377,8.297612074,29.82812054,14.65281112,565.094467
51.36508142,10.31070966,29.71049755,11.01459079,505.3786305
50.88551908,12.28755896,30.04750518,5.847899344,458.9783496
53.53382632,7.657723372,31.83609372,14.46031831,445.0631784
38.96517641,11.63481715,32.47430344,10.1365214,589.8191388
44.52504731,10.53146526,30.13570291,12.68133577,494.01101
36.5403596,8.939330266,29.49356294,15.55811346,541.8809778
55.10360633,9.478004285,31.34827166,6.291370101,500.7304182
58.19128953,7.587822384,29.63267406,9.81634046,479.6332074
35.85834626,6.472597176,30.67651722,10.73676508,570.5306918
65.34993261,8.31643112,29.83118492,12.55934244,543.4701647
25.19758592,8.313485906,31.01563475,9.935098568,535.0713037
44.26522373,10.05212269,29.80519198,9.000713536,533.411654
55.09840892,7.680537823,30.89679877,6.630400104,496.5500885
56.701981,13.07912826,29.37624038,10.29825357,456.0038011
59.83478791,10.24966218,28.81043546,8.401735809,517.6967019
58.64898885,9.208836164,29.17343204,5.701893517,446.6046406
45.00856645,11.57434869,30.9103724,4.835761922,534.8464967
50.81168806,5.177244007,30.64002292,9.813431852,552.5338277
43.46114259,9.046040447,31.0064484,5.164679572,431.4787602
64.18796976,10.22682786,30.6345951,9.455032844,540.2938093
38.43177584,10.00507785,29.85669748,12.67607419,522.5487879
70.05126505,8.906602575,28.60463678,11.41589253,476.1452836
55.59931989,8.743211476,32.2643629,6.369452314,548.8897206
43.3585855,12.32287885,29.84398006,7.814554044,432.6327
54.25921313,11.97281206,31.87774568,14.14864231,547.7402494
52.45181408,6.681596468,30.08004,8.101190332,538.0723205
53.09537042,12.64161148,31.36042784,10.10006327,546.6698814
49.36811292,11.51112664,30.27724181,15.17811289,438.8631124
62.9797387,9.671002327,29.78102677,8.428905876,459.6946811
62.96906448,8.496987645,31.54186451,17.04387895,513.823325
41.59796715,9.416139042,31.09934745,13.84730011,507.8424302
49.33996929,10.20153164,29.94939266,14.56917602,517.4878913
60.92318166,10.55169325,28.652456,3.022427454,498.4600824
54.1635738,7.192521856,29.86311893,8.008581704,504.8385255
56.59783077,9.697521773,29.87635302,6.519362085,502.072376
45.07149175,9.289899575,28.75918293,7.211186953,504.7504768
51.789963,10.73752649,29.23213117,12.32602093,517.8415349
62.54173669,14.40452288,31.77636026,7.656635991,528.6625043
42.71158418,6.909723822,28.76065475,8.602420636,495.4891778
51.17872667,6.304124703,31.00303391,8.620134879,454.344646
60.69227596,5.861273402,29.40380593,4.100041398,471.2206708
55.75859468,10.25684992,29.7610014,10.038821,422.0935453
36.22360585,10.94783075,30.9825881,11.22614959,426.7368296
47.33250604,12.65848793,30.18309212,11.94332725,602.918276
48.04249316,11.01889653,29.7936621,11.71486316,446.3414486
51.30845581,7.692366596,29.82323991,6.266025082,521.9943146
50.06791505,7.31554843,28.81664017,13.47198876,501.7537262
45.61676273,14.38051044,30.21229034,6.715392279,494.1581177
45.8977222,7.053772028,29.12354663,11.97803857,525.4622626
36.68756618,8.772551081,29.40641064,12.07465576,478.7120045
68.89568807,9.603169047,29.22154009,10.60675067,481.1017689
64.35982991,13.72807966,31.46977779,9.892403825,481.250221
35.68881841,11.87467445,30.8974176,12.5676788,546.0053845
65.4343496,9.318755214,30.24705809,1.642418761,515.2917203
51.439011,13.97673133,29.21223727,4.804555452,515.0097275
45.89081664,11.9496809,30.06609323,11.24826072,581.1740886
42.53960761,7.073834954,28.96464897,5.751236434,478.5692755
74.09637455,12.82636707,29.04650733,7.612922764,429.5388465
58.01211136,9.843650818,30.10989049,9.063092597,497.2973639
48.93078281,8.303233524,30.4243647,10.10569736,473.9444984
23.75570962,10.71645178,29.42167598,8.95825157,493.5784574
55.20394521,11.76583274,31.60167064,9.015021081,434.7128729
47.79977166,10.27623092,31.22046849,8.673652496,485.8273803
43.37595003,8.317602948,30.03866501,9.493197036,511.035043
33.13876467,12.61248268,30.14359309,10.61403391,461.0095032
47.300222,7.406683682,30.2184203,10.72303455,549.3535446
33.55898588,7.71081923,29.57287734,9.271317948,395.5984174
57.22716918,8.685485777,31.35693985,9.085289929,494.4446131
39.1737028,10.37663328,29.85391557,10.41132325,455.5578328
53.80806847,9.27328172,31.51351432,8.572970809,504.0995767
53.80536595,13.04359423,30.80971571,9.921485816,503.47445
49.93831692,8.406901892,29.50603199,14.6983641,496.3676233
53.88137251,10.0010435,29.76121614,6.784564617,498.4895499
27.7989129,6.902502718,30.25590222,3.407206478,491.1843096
46.54708313,11.82602282,30.27868386,11.38849162,516.9925238
44.97373365,7.676048635,30.7388717,9.267320284,514.9062222
53.24858305,8.2723038,29.1127387,15.76009656,492.3593636
58.89435626,10.27661231,28.34382974,14.68561991,529.2571645
51.21132585,12.62530549,28.94524872,11.01905353,427.1778853
45.14276075,9.278995525,31.43831068,8.341519076,537.7739025
41.07217855,12.82178576,30.42519302,11.70292084,463.1535313
48.93839719,11.88412293,29.48423436,8.914127918,545.228677
49.83964909,9.350961669,29.85254774,7.796424761,501.6588985
40.92589415,9.247786712,29.11389497,11.06440859,509.0489261
55.59542983,10.70422535,29.45342626,9.175858232,491.0997639
61.63610474,6.425699256,30.56277785,10.81167418,489.6297987
46.89320933,12.13661313,29.09159482,9.789556119,544.7919788
41.93236792,7.572105271,31.18658311,9.231158534,555.4889746
60.46677737,9.457126515,30.72349843,12.40218946,491.9017921
68.67788135,8.640855509,30.29861202,9.55751372,489.2359694
55.57288542,9.557093793,29.93986059,12.81942777,512.4248703
49.23433886,10.95010037,28.24063646,6.139549322,488.1279002
57.95569991,10.45686824,29.44646057,16.97127495,503.8438665
50.62922207,11.94268321,30.78841963,10.01322303,518.3703712
44.27016749,10.81406476,30.26932412,2.648597684,479.2350067
37.12196732,11.55853092,29.71574767,9.801062653,462.145042
64.06343872,9.911579951,29.96389728,15.6750499,526.1782412
28.84147188,10.17623573,28.71467095,8.155891907,501.3315104
53.05967361,10.8888679,32.15522945,14.9917825,485.0984819
54.21599458,9.757626396,29.35549295,8.195863187,425.4890021
58.37154135,9.837907237,30.16404571,9.435094496,464.8365145
56.89225237,6.188600615,30.13835125,11.22733165,543.6829972
49.17139338,10.77367401,30.31721696,7.273482788,543.2700771
60.28812576,7.804870571,30.37144737,10.58612687,518.2619437
40.33773408,8.22144766,30.59528065,17.57324251,447.2006097
46.94994803,12.11201522,33.07946988,7.406964399,574.1736884
51.94556745,11.50151793,29.47162446,12.54186785,528.2952021
52.89622402,9.397223061,28.87030997,9.524370006,475.4992479
52.19028511,8.957892658,30.44758455,11.19809026,431.9877668
52.46486299,8.485494124,30.92765679,10.58360084,477.1488511
51.78326594,13.30848534,30.88855261,9.526472446,495.5962588
52.52644636,7.577764879,29.76390554,13.11418362,442.0839989
60.68703576,9.402854542,30.21380809,12.7073715,467.2080106
52.28471383,9.262651411,29.88262368,7.695310758,512.44167
50.34121288,10.20195992,28.36458143,7.956994423,420.4435712
51.28916094,9.420575946,30.50190009,10.15440057,514.6410294
66.29045607,11.34185332,31.27823837,6.953236593,518.7134568
59.1636807,7.051830813,28.70906457,12.14719349,489.8066418
45.48995905,9.152705888,31.02954286,12.31337562,446.2392869
36.8258148,10.87203368,28.15466398,15.82459874,516.9265143
29.1182945,10.52452579,28.56401261,11.72642906,511.6838934
55.72039484,6.836435694,28.92140765,6.985006442,486.0256022
36.91007988,8.947508084,28.95543599,6.347466273,464.6991224
46.50077429,8.668602203,29.60178978,10.76472368,498.2105478
56.22984656,15.57882386,31.46332302,15.9457601,434.8648744
48.24075195,11.15163239,30.108314,10.15643638,508.4280218
57.38666142,9.522300188,30.43499639,2.040530786,484.2310438
42.24817336,10.57697934,27.88453737,11.01824623,521.2712433
43.397007,10.00310966,31.35648286,6.914281775,525.3959743
49.55761675,10.36752967,29.84318477,9.971255543,513.2914846
35.18047575,10.03547621,31.12390849,15.65490192,541.0777044
52.8395995,8.589793249,30.28716299,10.59212133,478.1275086
39.71215552,7.784013986,29.17019156,13.11930047,577.1535268
63.053425,7.843866074,29.5911828,11.49694882,448.8471449
51.51706151,11.43549108,29.05129701,11.5173273,419.2346931
50.44120409,15.70186797,30.24468018,11.58684678,567.4193409
40.48863959,10.99850328,29.87456617,5.359726311,500.3485642
41.4172233,7.655866955,30.53034263,9.252394302,512.2795142
39.81485704,11.17783636,30.20152588,13.48332022,498.2508897
47.73514428,11.38085243,30.16646357,7.209891674,510.2673798
47.55708472,9.815890111,30.47253836,15.23260866,552.1874935
37.5012575,7.865419118,28.74799612,13.30541258,485.9952135
48.72166249,11.40687714,28.69684652,6.334600938,478.9378865
52.05763821,9.641186308,31.78207703,11.8098638,527.826699
45.22483242,12.40721173,30.31994242,7.302722471,491.2585528
36.55828743,8.663998023,30.32736074,8.92926954,515.5841159
47.94943111,9.310903701,28.76278125,6.288300185,528.9764725
55.58232136,12.34000962,29.70559826,12.89341619,489.1380844
42.76116986,5.93759433,29.66032603,8.223034953,506.9364393
43.33220356,8.059312467,31.36758458,8.441499649,468.8859202
39.83342203,10.96900631,29.52135139,10.69088591,461.830608
68.8171512,8.85312925,31.03936083,13.93393285,463.5526285
54.76857964,11.39811003,29.6692963,6.66083862,514.8960177
50.059408,6.746270111,30.2799738,11.47964836,529.8757985
52.61630129,10.9113099,28.92429805,10.4580156,567.723582
39.5351971,10.02500583,29.82563106,8.424778374,517.951994
37.80679627,9.671021431,29.61870007,7.296508456,512.6840407
62.15651075,8.609023788,31.0976601,11.50297551,509.2873325
36.27003835,11.52617072,30.10769204,12.23958019,508.0580721
68.44668392,10.09440158,30.02944403,10.09543581,458.875508
52.75299854,11.59209342,28.33455887,9.455544464,457.0064013
58.81390779,11.83767451,30.15599848,10.2355004,481.3576076
70.80548804,10.33064554,30.34957674,7.556463013,576.5957843
57.00667085,8.922897807,29.91912362,5.974468183,456.2302762
33.1012733,9.148917012,30.36178619,11.32726204,510.9186122
55.07999687,9.432963659,31.59186992,16.49926129,491.9804431
41.23177253,10.83403386,31.17107317,8.308639938,509.9532344
69.56327097,7.908974524,29.23934579,9.777163225,484.8257955
51.98123522,10.03038467,29.79728896,12.51518224,545.4028192
48.59328118,10.17848267,31.24992626,8.830881155,487.2191331
61.05631472,11.10156765,28.82287159,6.659709916,556.7267864
52.52556061,8.242220872,30.3191774,9.811744401,512.2400599
55.33201297,9.769399209,30.19291835,8.518347968,472.7334898
57.74171956,9.659660642,31.35590771,10.42616381,474.3435486
41.82666147,11.67700752,29.50099984,11.38378049,549.1265557
47.63716857,9.87860631,30.46351153,11.54979173,555.6028948
42.07089445,10.70751453,30.27398797,5.710243059,480.6297221
32.910979,9.760217573,30.19646761,7.172869389,534.9548705
56.77007675,9.568208648,30.82545937,14.02537358,515.2737095
54.24804809,11.10970764,28.61467031,10.06365464,516.3613741
49.86086134,10.52750596,28.7562986,10.15663055,477.4827788
38.36956015,7.066195769,29.49190004,12.2446717,475.2738923
64.64721231,12.78735227,29.0113649,9.046475246,454.6656898
54.54506678,9.656031946,29.86053921,5.336155227,490.0186804
32.66654707,10.86453653,29.16221579,13.35503653,534.825282
49.78053444,10.16771674,29.52290465,10.62776488,527.3942839
50.37186975,9.83487905,29.07000174,8.698618872,449.8842119
50.15886391,10.39329307,30.29849452,11.88649082,460.7514586
60.96792191,10.04386679,29.08029077,7.663085265,451.5584617
43.31587527,11.03258437,29.86946757,11.19736864,450.6275175
48.20029728,11.00156698,30.09722049,10.44678891,446.4525584
52.92973782,11.24690684,29.84516671,11.89434572,503.3239942
48.00942634,10.84132089,28.54425642,8.955333034,520.4095085
65.45814794,6.465415365,30.31818997,8.802567914,505.052965
36.27257913,10.76362655,28.77829986,14.24290737,490.8370458
56.92054478,8.988230644,30.08314721,9.119859486,576.9215075
42.26233261,12.19795439,29.16671875,8.341530873,508.5499731
50.91914384,8.153193477,30.40969875,4.934883392,443.0954706
73.22104911,10.14390882,28.9542963,4.274994971,535.5467831
38.5766428,8.53489709,31.35361791,7.961760389,539.0056098
60.48280167,8.44889957,30.52265696,9.976222527,510.9363372
44.38320758,11.08884,28.83549545,9.166862348,528.0998659
50.62858684,6.348931742,31.4852749,13.63899232,538.5884367
44.53208697,11.3322441,30.27776238,7.013065589,463.9117054
69.06325993,9.08555723,30.54044372,12.33735558,598.862916
46.64481191,11.62335026,31.39150673,11.02081139,588.1703333
52.56910034,12.38707927,30.46257523,10.92799756,445.842024
51.5817179,11.21708812,30.28499859,4.80614181,414.0399753
45.05555593,9.583447603,29.69077037,8.297719459,475.5998206
55.41110876,9.922003146,29.46853205,10.33513115,526.1782816
67.04671757,15.31647112,29.74417748,6.650108477,593.695161
36.7577932,13.96604191,30.30829744,13.25543745,483.8148464
46.9989293,11.62713275,29.2678893,7.224503452,459.6009684
46.43370476,10.06288366,32.50661476,15.67528216,528.3291587
63.63569535,7.701472264,30.81910967,18.10899601,488.0175806
42.44221745,12.20013711,31.10332103,9.377057627,560.6245417
30.25659723,10.40301098,28.34690528,9.477448261,596.1395199
42.44384591,8.09643454,31.36668258,11.83214402,479.6986526
28.70024788,11.65806646,29.06046075,9.418128758,505.451669
58.25383322,10.55683532,27.79280326,7.456559233,472.381838
41.51602981,6.733037532,31.41310753,13.97515461,514.6725616
34.94286796,13.48030796,31.04403908,6.663647271,585.7277543
38.39458859,9.561809056,30.09848821,14.25229941,511.8328013
57.71595853,7.416582323,28.96787647,6.694714195,541.2052315
44.61082285,9.635073794,31.45653761,5.576406304,529.6971776
54.92946458,9.641127611,29.62196078,10.21660216,555.7926784
37.82229581,12.92600586,29.23068644,11.32162394,499.0189583
43.74831057,13.99769055,31.32144903,5.398511357,498.5260771
48.07639086,8.452110572,30.71328219,8.454944413,452.0873199
67.7941753,11.13069544,30.07827867,15.47365262,504.5240493
38.42661926,6.521215774,28.80981537,10.52377454,539.7905226
42.71853362,7.414652177,31.39254514,5.086546799,462.1531452
27.78451637,13.92869095,30.12606458,14.6724065,437.8287855
51.97054168,10.5104057,30.85520944,9.202675435,520.8721809
53.31094706,8.173464217,31.72067811,11.52477738,509.2446544
41.05753753,7.299180176,31.46760889,9.719282599,550.1639603
55.08930801,11.51110969,32.29341497,10.45487013,492.0890204
47.0595207,8.171581176,30.37366715,13.46549255,491.9850434
58.73161793,10.02728621,29.96898888,15.23675479,496.9888474
